,0,1,2,3,4,5,6
41208,25.0,2.2,184.0,82.0,0.0023,11.7,488.0
41209,26.0,2.2,32.0,149.0,0.0012,11.7,293.0
41210,10.0,2.2,227.0,119.0,0.001,8.0,870.0
41211,10.0,2.2,61.0,65.0,0.0008,8.0,143.0
41212,26.0,2.2,133.0,156.0,0.0001,8.0,540.0
41213,14.0,2.2,69.0,169.0,0.0015,11.7,673.0
41214,18.0,0.97,54.0,113.0,0.0019,8.0,295.0
41215,8.0,0.97,225.0,73.0,0.0007,8.0,225.0
41216,17.0,2.2,73.0,66.0,0.0016,8.0,194.0
41217,18.0,0.97,57.0,162.0,0.0015,11.7,426.0
41218,28.0,0.97,140.0,82.0,0.0016,8.0,359.0
41219,21.0,2.2,238.0,91.0,0.0006,11.7,516.0
41220,27.0,2.2,239.0,167.0,0.0011,8.0,1798.0
41221,24.0,0.97,32.0,154.0,0.0005,8.0,235.0
41222,27.0,0.97,223.0,140.0,0.0023,8.0,1236.0
41223,7.0,0.97,230.0,119.0,0.0013,8.0,326.0
41224,20.0,2.2,120.0,143.0,0.0005,11.7,546.0
41225,18.0,0.97,64.0,145.0,0.0021,8.0,527.0
41226,13.0,2.2,178.0,113.0,0.0003,11.7,427.0
41227,16.0,0.97,121.0,87.0,0.0017,11.7,298.0
41228,20.0,2.2,10.0,158.0,0.0002,8.0,106.0
41229,24.0,2.2,20.0,87.0,0.0012,8.0,103.0
41230,11.0,0.97,23.0,170.0,0.0005,11.7,177.0
41231,23.0,0.97,18.0,100.0,0.0018,11.7,87.0
41232,30.0,2.2,166.0,179.0,0.0009,8.0,1483.0
41233,10.0,2.2,167.0,108.0,0.0014,11.7,592.0
41234,13.0,2.2,79.0,169.0,0.0011,11.7,672.0
41235,7.0,2.2,111.0,138.0,0.0009,8.0,567.0
41236,22.0,2.2,249.0,172.0,0.0016,8.0,2181.0
41237,28.0,2.2,208.0,76.0,0.0006,8.0,436.0
41238,15.0,0.97,184.0,110.0,0.0003,8.0,293.0
41239,15.0,2.2,131.0,87.0,0.0009,11.7,329.0
41240,7.0,0.97,134.0,90.0,0.0013,11.7,188.0
41241,30.0,2.2,183.0,76.0,0.0006,11.7,343.0
41242,20.0,0.97,203.0,117.0,0.0007,8.0,642.0
41243,23.0,0.97,250.0,137.0,0.0006,11.7,758.0
41244,12.0,2.2,11.0,178.0,0.0012,11.7,197.0
41245,30.0,0.97,157.0,148.0,0.0011,11.7,697.0
41246,9.0,0.97,81.0,130.0,0.0015,8.0,456.0
41247,20.0,0.97,69.0,144.0,0.0014,11.7,391.0
41248,30.0,2.2,115.0,174.0,0.0003,8.0,786.0
41249,8.0,2.2,120.0,126.0,0.0002,8.0,169.0
41250,15.0,2.2,127.0,75.0,0.0006,11.7,250.0
41251,25.0,0.97,40.0,132.0,0.0007,11.7,189.0
41252,14.0,2.2,138.0,173.0,0.0001,11.7,421.0
41253,22.0,0.97,67.0,159.0,0.0018,11.7,488.0
41254,26.0,2.2,214.0,163.0,0.0019,11.7,1497.0
41255,21.0,2.2,242.0,105.0,0.0014,11.7,753.0
41256,13.0,2.2,48.0,165.0,0.0014,8.0,623.0
41257,15.0,0.97,163.0,106.0,0.0018,8.0,593.0
41258,8.0,0.97,209.0,159.0,0.0011,11.7,603.0
41259,20.0,0.97,175.0,165.0,0.0005,11.7,728.0
41260,23.0,0.97,67.0,60.0,0.0015,11.7,119.0
41261,25.0,0.97,17.0,118.0,0.0015,8.0,130.0
41262,8.0,2.2,96.0,116.0,0.0016,8.0,560.0
41263,27.0,2.2,77.0,159.0,0.0017,8.0,854.0
41264,18.0,0.97,117.0,111.0,0.0014,11.7,385.0
41265,8.0,2.2,238.0,118.0,0.0016,8.0,952.0
41266,13.0,0.97,47.0,166.0,0.0016,11.7,396.0
41267,17.0,0.97,189.0,169.0,0.0012,11.7,1012.0
41268,6.0,0.97,128.0,125.0,0.0023,8.0,436.0
41269,15.0,2.2,211.0,169.0,0.0005,11.7,1079.0
41270,30.0,0.97,60.0,145.0,0.0013,11.7,351.0
41271,25.0,0.97,171.0,161.0,0.0002,8.0,662.0
41272,19.0,2.2,42.0,151.0,0.0004,8.0,328.0
41273,17.0,2.2,10.0,95.0,0.0009,11.7,54.0
41274,23.0,2.2,214.0,168.0,0.0022,8.0,2073.0
41275,7.0,2.2,230.0,150.0,0.0003,8.0,265.0
41276,23.0,2.2,131.0,123.0,0.001,11.7,552.0
41277,14.0,0.97,49.0,81.0,0.0002,11.7,81.0
41278,25.0,0.97,83.0,77.0,0.0001,8.0,122.0
41279,13.0,0.97,162.0,121.0,0.0013,11.7,548.0
41280,21.0,2.2,46.0,65.0,0.0004,11.7,86.0
41281,29.0,0.97,232.0,117.0,0.0011,11.7,663.0
41282,23.0,0.97,31.0,114.0,0.0005,11.7,114.0
41283,29.0,0.97,234.0,80.0,0.0003,11.7,354.0
41284,27.0,0.97,96.0,71.0,0.0014,8.0,217.0
41285,23.0,0.97,56.0,103.0,0.0002,11.7,128.0
41286,18.0,2.2,180.0,123.0,0.0002,11.7,477.0
41287,13.0,0.97,16.0,101.0,0.0005,11.7,58.0
41288,20.0,0.97,128.0,174.0,0.0023,8.0,1220.0
41289,26.0,2.2,196.0,82.0,0.0022,11.7,508.0
41290,17.0,2.2,30.0,137.0,0.0021,11.7,286.0
41291,25.0,0.97,138.0,113.0,0.0004,11.7,338.0
41292,10.0,2.2,142.0,126.0,0.0006,11.7,519.0
41293,25.0,0.97,97.0,156.0,0.002,11.7,633.0
41294,13.0,2.2,170.0,170.0,0.0008,11.7,1063.0
41295,19.0,2.2,11.0,130.0,0.0012,8.0,139.0
41296,13.0,0.97,137.0,144.0,0.0002,11.7,246.0
41297,9.0,2.2,86.0,150.0,0.0002,8.0,284.0
41298,28.0,0.97,246.0,127.0,0.0021,8.0,1105.0
41299,29.0,2.2,114.0,169.0,0.0009,8.0,1029.0
41300,26.0,2.2,37.0,146.0,0.0007,8.0,335.0
41301,30.0,2.2,169.0,70.0,0.0001,8.0,255.0
41302,11.0,0.97,90.0,167.0,0.0004,8.0,411.0
41303,21.0,0.97,32.0,153.0,0.0011,8.0,294.0
41304,11.0,2.2,117.0,144.0,0.0003,11.7,443.0
41305,14.0,2.2,200.0,90.0,0.0021,11.7,577.0
41306,8.0,2.2,167.0,146.0,0.0013,11.7,916.0
41307,12.0,0.97,223.0,68.0,0.0017,11.7,356.0
41308,27.0,0.97,115.0,110.0,0.0004,11.7,283.0
41309,17.0,0.97,169.0,104.0,0.0021,11.7,512.0
41310,18.0,2.2,209.0,169.0,0.0018,8.0,1938.0
41311,7.0,2.2,95.0,172.0,0.0008,8.0,746.0
41312,17.0,0.97,154.0,61.0,0.0005,11.7,192.0
41313,28.0,0.97,70.0,109.0,0.0009,8.0,276.0
41314,22.0,2.2,47.0,135.0,0.0009,8.0,370.0
41315,16.0,0.97,43.0,120.0,0.0017,11.7,217.0
41316,29.0,0.97,228.0,63.0,0.0007,11.7,322.0
41317,22.0,0.97,143.0,103.0,0.002,11.7,439.0
41318,20.0,2.2,216.0,167.0,0.0015,11.7,1466.0
41319,28.0,0.97,38.0,167.0,0.0016,11.7,345.0
41320,7.0,2.2,49.0,113.0,0.0006,8.0,224.0
41321,14.0,2.2,108.0,88.0,0.0013,8.0,373.0
41322,6.0,0.97,37.0,152.0,0.0008,11.7,195.0
41323,14.0,2.2,61.0,92.0,0.0001,11.7,115.0
41324,7.0,2.2,107.0,113.0,0.0011,11.7,404.0
41325,12.0,2.2,229.0,73.0,0.0008,11.7,403.0
41326,19.0,2.2,70.0,101.0,0.0003,8.0,230.0
41327,24.0,0.97,83.0,60.0,0.002,8.0,170.0
41328,16.0,2.2,168.0,84.0,0.0022,11.7,465.0
41329,14.0,2.2,68.0,82.0,0.0007,11.7,173.0
41330,14.0,2.2,205.0,112.0,0.0014,8.0,885.0
41331,28.0,0.97,198.0,75.0,0.002,11.7,386.0
41332,17.0,2.2,203.0,149.0,0.0023,11.7,1305.0
41333,11.0,2.2,205.0,134.0,0.0021,11.7,1072.0
41334,28.0,2.2,213.0,136.0,0.0019,8.0,1361.0
41335,7.0,2.2,232.0,131.0,0.0013,8.0,813.0
41336,29.0,0.97,232.0,180.0,0.0007,8.0,1386.0
41337,7.0,0.97,152.0,89.0,0.0023,8.0,308.0
41338,22.0,0.97,162.0,141.0,0.0008,11.7,609.0
41339,29.0,0.97,48.0,166.0,0.0004,11.7,269.0
41340,11.0,0.97,91.0,87.0,0.0015,8.0,274.0
41341,13.0,0.97,47.0,93.0,0.0001,8.0,53.0
41342,11.0,2.2,62.0,142.0,0.0012,8.0,537.0
41343,7.0,0.97,151.0,107.0,0.0014,8.0,285.0
41344,27.0,2.2,226.0,162.0,0.0002,11.7,835.0
41345,17.0,0.97,100.0,152.0,0.0008,8.0,592.0
41346,30.0,0.97,125.0,145.0,0.0012,11.7,584.0
41347,13.0,2.2,55.0,168.0,0.0013,11.7,544.0
41348,26.0,2.2,200.0,108.0,0.001,11.7,625.0
41349,7.0,2.2,116.0,168.0,0.0016,11.7,973.0
41350,6.0,2.2,143.0,163.0,0.0016,11.7,932.0
41351,19.0,0.97,156.0,105.0,0.0011,8.0,501.0
41352,29.0,2.2,249.0,112.0,0.002,11.7,921.0
41353,10.0,2.2,148.0,62.0,0.0019,11.7,284.0
41354,14.0,2.2,193.0,64.0,0.0018,8.0,416.0
41355,20.0,2.2,55.0,95.0,0.0012,11.7,204.0
41356,13.0,0.97,58.0,130.0,0.0009,8.0,318.0
41357,22.0,0.97,198.0,152.0,0.0019,8.0,1235.0
41358,8.0,0.97,246.0,165.0,0.001,8.0,615.0
41359,17.0,0.97,184.0,72.0,0.0018,11.7,342.0
41360,14.0,0.97,238.0,175.0,0.0019,8.0,1795.0
41361,16.0,0.97,174.0,158.0,0.0014,11.7,890.0
41362,18.0,2.2,24.0,171.0,0.0022,8.0,485.0
41363,9.0,2.2,81.0,99.0,0.0022,8.0,416.0
41364,12.0,0.97,26.0,82.0,0.0011,11.7,75.0
41365,22.0,2.2,11.0,159.0,0.0009,11.7,145.0
41366,30.0,0.97,187.0,151.0,0.0004,11.7,633.0
41367,29.0,2.2,175.0,100.0,0.0009,8.0,592.0
41368,22.0,0.97,86.0,138.0,0.0019,8.0,578.0
41369,23.0,0.97,62.0,118.0,0.0002,11.7,164.0
41370,12.0,2.2,158.0,137.0,0.0023,11.7,946.0
41371,26.0,2.2,38.0,128.0,0.0001,11.7,129.0
41372,22.0,2.2,139.0,156.0,0.0008,8.0,991.0
41373,7.0,2.2,21.0,103.0,0.0023,8.0,173.0
41374,16.0,2.2,25.0,102.0,0.0018,11.7,143.0
41375,14.0,2.2,17.0,161.0,0.0018,11.7,249.0
41376,7.0,0.97,87.0,113.0,0.0021,8.0,366.0
41377,22.0,0.97,200.0,163.0,0.0022,8.0,1464.0
41378,21.0,2.2,168.0,138.0,0.0001,11.7,449.0
41379,21.0,2.2,174.0,122.0,0.0005,8.0,684.0
41380,18.0,0.97,105.0,76.0,0.0004,11.7,177.0
41381,15.0,0.97,37.0,160.0,0.0018,11.7,325.0
41382,24.0,0.97,141.0,85.0,0.0019,11.7,334.0
41383,13.0,0.97,140.0,180.0,0.0015,8.0,1211.0
41384,27.0,2.2,134.0,140.0,0.002,11.7,838.0
41385,8.0,2.2,100.0,169.0,0.0004,8.0,497.0
41386,28.0,0.97,173.0,98.0,0.0014,11.7,440.0
41387,30.0,2.2,77.0,128.0,0.0008,11.7,375.0
41388,10.0,0.97,46.0,153.0,0.0023,8.0,475.0
41389,10.0,0.97,224.0,113.0,0.0023,11.7,711.0
41390,7.0,2.2,121.0,140.0,0.0017,8.0,893.0
41391,27.0,0.97,115.0,119.0,0.0014,11.7,421.0
41392,19.0,2.2,241.0,95.0,0.0012,8.0,752.0
41393,10.0,0.97,111.0,60.0,0.0013,8.0,163.0
41394,13.0,2.2,229.0,101.0,0.0001,11.7,229.0
41395,20.0,2.2,137.0,92.0,0.0013,11.7,398.0
41396,18.0,2.2,126.0,106.0,0.0004,11.7,346.0
41397,28.0,2.2,201.0,170.0,0.0022,11.7,1609.0
41398,27.0,0.97,109.0,105.0,0.0016,8.0,420.0
41399,10.0,0.97,48.0,123.0,0.0011,8.0,268.0
41400,22.0,0.97,181.0,105.0,0.0008,11.7,442.0
41401,13.0,0.97,213.0,115.0,0.0016,11.7,660.0
41402,14.0,2.2,78.0,121.0,0.0018,8.0,537.0
41403,20.0,0.97,250.0,151.0,0.0001,11.7,337.0
41404,9.0,2.2,182.0,93.0,0.0014,8.0,578.0
41405,30.0,0.97,61.0,63.0,0.0018,11.7,119.0
41406,7.0,0.97,34.0,63.0,0.0016,11.7,72.0
41407,16.0,0.97,217.0,170.0,0.0012,8.0,1398.0
41408,30.0,2.2,80.0,88.0,0.0014,8.0,303.0
41409,30.0,2.2,149.0,130.0,0.0008,8.0,765.0
41410,21.0,2.2,136.0,138.0,0.0014,8.0,929.0
41411,7.0,0.97,197.0,117.0,0.0019,8.0,429.0
41412,6.0,0.97,228.0,119.0,0.0021,11.7,385.0
41413,17.0,2.2,237.0,166.0,0.0006,8.0,1482.0
41414,29.0,0.97,103.0,140.0,0.0023,8.0,712.0
41415,16.0,2.2,54.0,147.0,0.0001,8.0,253.0
41416,30.0,2.2,34.0,180.0,0.0016,11.7,475.0
41417,15.0,0.97,92.0,123.0,0.0006,8.0,366.0
41418,24.0,0.97,88.0,85.0,0.0016,11.7,222.0
41419,10.0,0.97,59.0,158.0,0.0022,11.7,468.0
41420,10.0,2.2,176.0,173.0,0.0004,11.7,773.0
41421,6.0,0.97,240.0,166.0,0.0021,11.7,734.0
41422,28.0,2.2,72.0,177.0,0.0004,11.7,506.0
41423,6.0,0.97,53.0,109.0,0.0004,11.7,64.0
41424,22.0,0.97,171.0,69.0,0.0007,11.7,268.0
41425,15.0,2.2,125.0,108.0,0.001,8.0,531.0
41426,11.0,2.2,214.0,138.0,0.0011,11.7,973.0
41427,14.0,0.97,77.0,91.0,0.0013,8.0,248.0
41428,15.0,0.97,15.0,79.0,0.0019,11.7,53.0
41429,10.0,2.2,185.0,93.0,0.0007,8.0,440.0
41430,9.0,2.2,17.0,92.0,0.0012,8.0,101.0
41431,17.0,0.97,68.0,127.0,0.002,8.0,430.0
41432,19.0,0.97,215.0,65.0,0.0015,11.7,345.0
41433,17.0,2.2,247.0,100.0,0.0017,11.7,748.0
41434,15.0,0.97,153.0,80.0,0.0017,8.0,378.0
41435,20.0,0.97,12.0,171.0,0.0019,11.7,172.0
41436,25.0,0.97,158.0,174.0,0.0021,8.0,1373.0
41437,26.0,2.2,209.0,82.0,0.0001,8.0,327.0
41438,25.0,2.2,229.0,146.0,0.0004,8.0,1046.0
41439,30.0,0.97,29.0,107.0,0.0001,8.0,81.0
41440,19.0,0.97,228.0,173.0,0.0006,11.7,999.0
41441,26.0,0.97,35.0,122.0,0.0019,8.0,247.0
41442,16.0,0.97,131.0,159.0,0.0013,11.7,718.0
41443,20.0,0.97,67.0,145.0,0.002,11.7,429.0
41444,6.0,2.2,184.0,136.0,0.0004,8.0,213.0
41445,7.0,2.2,148.0,142.0,0.002,11.7,914.0
41446,6.0,2.2,120.0,74.0,0.0017,11.7,244.0
41447,14.0,0.97,107.0,92.0,0.0009,11.7,254.0
41448,9.0,0.97,216.0,169.0,0.0018,8.0,1235.0
41449,12.0,2.2,14.0,161.0,0.0017,11.7,215.0
41450,21.0,2.2,178.0,172.0,0.0008,8.0,1400.0
41451,9.0,0.97,13.0,172.0,0.0009,11.7,145.0
41452,23.0,0.97,16.0,143.0,0.001,11.7,124.0
41453,18.0,2.2,120.0,103.0,0.0004,8.0,382.0
41454,17.0,2.2,54.0,134.0,0.0019,11.7,402.0
41455,25.0,0.97,188.0,96.0,0.0015,8.0,549.0
41456,23.0,2.2,104.0,61.0,0.0018,8.0,239.0
41457,13.0,0.97,142.0,74.0,0.0003,8.0,142.0
41458,9.0,2.2,118.0,174.0,0.0014,8.0,1273.0
41459,24.0,2.2,117.0,61.0,0.0023,11.7,238.0
41460,21.0,2.2,207.0,60.0,0.0011,11.7,336.0
41461,27.0,2.2,78.0,177.0,0.0021,11.7,884.0
41462,18.0,2.2,47.0,143.0,0.0016,11.7,388.0
41463,13.0,0.97,135.0,166.0,0.0013,11.7,788.0
41464,15.0,2.2,42.0,113.0,0.0008,8.0,243.0
41465,25.0,2.2,242.0,180.0,0.0003,11.7,1149.0
41466,16.0,0.97,184.0,176.0,0.0004,8.0,866.0
41467,7.0,0.97,27.0,115.0,0.0017,8.0,179.0
41468,8.0,2.2,123.0,140.0,0.0005,11.7,434.0
41469,26.0,2.2,127.0,144.0,0.0018,11.7,822.0
41470,8.0,0.97,63.0,173.0,0.0005,8.0,304.0
41471,10.0,2.2,40.0,164.0,0.0022,11.7,493.0
41472,27.0,0.97,215.0,175.0,0.0011,11.7,1148.0
41473,6.0,0.97,152.0,105.0,0.0016,8.0,222.0
41474,21.0,2.2,58.0,97.0,0.0003,8.0,188.0
41475,24.0,2.2,39.0,113.0,0.0023,8.0,314.0
41476,7.0,0.97,136.0,71.0,0.0011,8.0,136.0
41477,16.0,2.2,129.0,84.0,0.0022,8.0,454.0
41478,17.0,0.97,224.0,151.0,0.0007,8.0,1006.0
41479,28.0,2.2,150.0,125.0,0.0008,11.7,590.0
41480,13.0,0.97,45.0,165.0,0.0005,11.7,270.0
41481,17.0,0.97,108.0,83.0,0.001,8.0,269.0
41482,20.0,0.97,105.0,62.0,0.0001,8.0,105.0
41483,19.0,0.97,107.0,167.0,0.0009,11.7,607.0
41484,12.0,2.2,72.0,173.0,0.001,8.0,807.0
41485,15.0,0.97,89.0,150.0,0.0023,8.0,725.0
41486,10.0,2.2,247.0,67.0,0.0021,11.7,479.0
41487,8.0,0.97,182.0,116.0,0.0004,11.7,182.0
41488,18.0,2.2,165.0,89.0,0.0023,8.0,602.0
41489,20.0,0.97,36.0,82.0,0.0015,8.0,124.0
41490,16.0,0.97,226.0,147.0,0.0022,11.7,1084.0
41491,19.0,0.97,150.0,134.0,0.0001,8.0,233.0
41492,30.0,2.2,69.0,95.0,0.002,11.7,275.0
41493,8.0,0.97,29.0,176.0,0.0012,11.7,288.0
41494,7.0,0.97,224.0,138.0,0.0022,8.0,702.0
41495,12.0,0.97,225.0,64.0,0.0014,11.7,295.0
41496,24.0,2.2,95.0,61.0,0.0012,11.7,179.0
41497,30.0,0.97,63.0,81.0,0.002,11.7,168.0
41498,25.0,0.97,225.0,83.0,0.002,8.0,556.0
41499,6.0,0.97,20.0,160.0,0.0002,8.0,66.0
41500,8.0,2.2,74.0,156.0,0.0005,8.0,478.0
41501,6.0,0.97,231.0,161.0,0.0018,8.0,552.0
41502,27.0,0.97,201.0,98.0,0.0007,11.7,432.0
41503,15.0,0.97,112.0,170.0,0.0006,11.7,577.0
41504,25.0,2.2,51.0,131.0,0.0012,11.7,324.0
41505,7.0,0.97,200.0,115.0,0.0014,11.7,325.0
41506,14.0,0.97,245.0,114.0,0.0001,8.0,245.0
41507,24.0,2.2,30.0,96.0,0.0007,11.7,115.0
41508,14.0,0.97,53.0,178.0,0.0004,11.7,324.0
41509,6.0,0.97,235.0,167.0,0.0006,8.0,235.0
41510,25.0,0.97,139.0,91.0,0.0015,11.7,342.0
41511,22.0,2.2,100.0,63.0,0.0005,8.0,189.0
41512,19.0,2.2,104.0,122.0,0.0004,11.7,363.0
41513,16.0,0.97,146.0,159.0,0.0019,8.0,1075.0
41514,25.0,2.2,67.0,180.0,0.0008,8.0,771.0
41515,12.0,2.2,110.0,168.0,0.0014,8.0,1137.0
41516,10.0,2.2,132.0,174.0,0.0019,11.7,1196.0
41517,24.0,2.2,110.0,104.0,0.0013,11.7,401.0
41518,26.0,2.2,143.0,62.0,0.0002,11.7,200.0
41519,17.0,2.2,38.0,85.0,0.0003,11.7,95.0
41520,18.0,2.2,35.0,109.0,0.0018,11.7,204.0
41521,25.0,0.97,187.0,169.0,0.0022,8.0,1487.0
41522,10.0,2.2,173.0,97.0,0.002,8.0,685.0
41523,15.0,0.97,61.0,154.0,0.0013,8.0,491.0
41524,12.0,0.97,151.0,152.0,0.001,11.7,687.0
41525,18.0,0.97,172.0,81.0,0.0019,8.0,432.0
41526,20.0,2.2,105.0,110.0,0.0016,11.7,445.0
41527,21.0,2.2,235.0,136.0,0.0007,8.0,1106.0
41528,24.0,2.2,121.0,149.0,0.0001,8.0,469.0
41529,20.0,2.2,170.0,120.0,0.0019,11.7,762.0
41530,20.0,2.2,57.0,72.0,0.0023,8.0,198.0
41531,15.0,2.2,182.0,96.0,0.0003,8.0,414.0
41532,28.0,0.97,42.0,128.0,0.0007,11.7,186.0
41533,17.0,0.97,36.0,104.0,0.0014,11.7,144.0
41534,16.0,0.97,62.0,82.0,0.001,11.7,146.0
41535,26.0,2.2,207.0,87.0,0.0023,8.0,690.0
41536,16.0,2.2,173.0,172.0,0.0018,11.7,1393.0
41537,14.0,0.97,181.0,117.0,0.0003,11.7,291.0
41538,13.0,2.2,85.0,119.0,0.0009,11.7,370.0
41539,16.0,0.97,18.0,108.0,0.0013,11.7,90.0
41540,12.0,2.2,33.0,69.0,0.0012,8.0,105.0
41541,6.0,0.97,90.0,77.0,0.0018,8.0,140.0
41542,15.0,2.2,156.0,140.0,0.0019,11.7,921.0
41543,21.0,0.97,112.0,65.0,0.002,11.7,208.0
41544,18.0,2.2,65.0,157.0,0.0017,11.7,587.0
41545,22.0,2.2,176.0,174.0,0.0018,8.0,1813.0
41546,29.0,0.97,169.0,152.0,0.0011,11.7,767.0
41547,29.0,2.2,130.0,101.0,0.0006,11.7,364.0
41548,20.0,2.2,180.0,167.0,0.0009,8.0,1387.0
41549,10.0,0.97,229.0,89.0,0.001,8.0,287.0
41550,14.0,2.2,74.0,147.0,0.0014,8.0,678.0
41551,8.0,0.97,247.0,111.0,0.0016,11.7,452.0
41552,30.0,0.97,100.0,179.0,0.001,8.0,839.0
41553,21.0,0.97,242.0,108.0,0.0008,8.0,679.0
41554,20.0,0.97,195.0,96.0,0.0003,8.0,357.0
41555,17.0,2.2,49.0,140.0,0.002,11.7,412.0
41556,29.0,2.2,155.0,177.0,0.0012,8.0,1513.0
41557,25.0,0.97,68.0,107.0,0.0008,11.7,211.0
41558,8.0,2.2,189.0,95.0,0.0019,11.7,577.0
41559,28.0,0.97,183.0,111.0,0.0007,11.7,465.0
41560,12.0,2.2,177.0,125.0,0.0014,8.0,949.0
41561,19.0,0.97,43.0,68.0,0.0022,8.0,120.0
41562,10.0,2.2,152.0,128.0,0.0013,11.7,703.0
41563,15.0,2.2,164.0,175.0,0.0006,11.7,1003.0
41564,27.0,0.97,177.0,76.0,0.0009,11.7,312.0
41565,6.0,0.97,223.0,114.0,0.002,8.0,350.0
41566,25.0,0.97,166.0,165.0,0.0022,8.0,1312.0
41567,20.0,2.2,236.0,120.0,0.0007,8.0,913.0
41568,16.0,0.97,18.0,143.0,0.001,11.7,135.0
41569,15.0,2.2,155.0,109.0,0.0014,11.7,567.0
41570,12.0,2.2,171.0,86.0,0.0009,8.0,471.0
41571,25.0,0.97,157.0,165.0,0.0017,8.0,1169.0
41572,9.0,0.97,35.0,157.0,0.0006,8.0,263.0
41573,16.0,0.97,223.0,177.0,0.0023,8.0,1851.0
41574,20.0,0.97,10.0,69.0,0.002,8.0,39.0
41575,23.0,0.97,141.0,84.0,0.0001,8.0,141.0
41576,12.0,0.97,175.0,140.0,0.002,11.7,810.0
41577,21.0,2.2,152.0,173.0,0.0005,11.7,885.0
41578,16.0,0.97,238.0,134.0,0.0018,11.7,924.0
41579,28.0,2.2,117.0,145.0,0.0018,11.7,784.0
41580,23.0,2.2,52.0,169.0,0.0001,8.0,310.0
41581,12.0,0.97,51.0,60.0,0.0013,8.0,106.0
41582,19.0,2.2,157.0,131.0,0.002,11.7,840.0
41583,20.0,0.97,188.0,130.0,0.0004,11.7,517.0
41584,7.0,0.97,243.0,106.0,0.0007,11.7,243.0
41585,11.0,0.97,139.0,174.0,0.002,11.7,987.0
41586,26.0,0.97,12.0,162.0,0.0007,8.0,144.0
41587,19.0,2.2,33.0,148.0,0.0011,8.0,365.0
41588,27.0,2.2,120.0,99.0,0.0012,11.7,391.0
41589,11.0,2.2,15.0,84.0,0.0001,8.0,42.0
41590,17.0,2.2,138.0,129.0,0.0009,8.0,738.0
41591,14.0,0.97,219.0,122.0,0.0004,11.7,405.0
41592,27.0,2.2,82.0,124.0,0.0011,11.7,407.0
41593,12.0,2.2,222.0,152.0,0.0006,11.7,985.0
41594,24.0,2.2,96.0,148.0,0.0001,11.7,323.0
41595,8.0,0.97,149.0,104.0,0.001,8.0,244.0
41596,15.0,0.97,237.0,104.0,0.0011,8.0,665.0
41597,17.0,2.2,24.0,139.0,0.0008,11.7,187.0
41598,8.0,2.2,199.0,77.0,0.0019,11.7,443.0
41599,26.0,0.97,14.0,80.0,0.0023,11.7,54.0
41600,13.0,0.97,204.0,95.0,0.0022,11.7,531.0
41601,19.0,2.2,143.0,153.0,0.0015,11.7,941.0
41602,27.0,2.2,215.0,92.0,0.0021,8.0,754.0
41603,6.0,2.2,74.0,154.0,0.0021,8.0,825.0
41604,7.0,0.97,113.0,69.0,0.0016,8.0,137.0
41605,26.0,2.2,76.0,91.0,0.0003,11.7,180.0
41606,27.0,2.2,109.0,94.0,0.0005,11.7,277.0
41607,16.0,0.97,49.0,103.0,0.0014,11.7,179.0
41608,9.0,0.97,230.0,128.0,0.001,8.0,480.0
41609,25.0,0.97,242.0,156.0,0.0015,11.7,1130.0
41610,12.0,2.2,89.0,105.0,0.0004,8.0,311.0
41611,12.0,0.97,116.0,129.0,0.0002,8.0,177.0
41612,24.0,2.2,81.0,146.0,0.0018,8.0,770.0
41613,21.0,0.97,225.0,175.0,0.0007,11.7,1050.0
41614,25.0,2.2,23.0,77.0,0.0007,8.0,82.0
41615,12.0,0.97,61.0,179.0,0.0022,8.0,761.0
41616,9.0,2.2,165.0,114.0,0.0019,8.0,843.0
41617,24.0,2.2,94.0,85.0,0.0017,8.0,341.0
41618,14.0,2.2,219.0,68.0,0.0009,8.0,434.0
41619,30.0,0.97,36.0,70.0,0.0001,8.0,60.0
41620,6.0,0.97,33.0,125.0,0.0018,8.0,235.0
41621,14.0,2.2,122.0,91.0,0.0002,8.0,238.0
41622,28.0,2.2,52.0,123.0,0.0009,8.0,338.0
41623,18.0,0.97,136.0,127.0,0.0018,8.0,688.0
41624,11.0,0.97,240.0,83.0,0.0001,11.7,240.0
41625,7.0,0.97,16.0,162.0,0.002,11.7,193.0
41626,29.0,0.97,143.0,101.0,0.0016,11.7,406.0
41627,21.0,0.97,123.0,117.0,0.0021,8.0,584.0
41628,29.0,0.97,164.0,139.0,0.0014,8.0,852.0
41629,26.0,2.2,162.0,118.0,0.0012,11.7,635.0
41630,26.0,2.2,236.0,179.0,0.0008,8.0,1832.0
41631,24.0,2.2,157.0,173.0,0.0022,8.0,1765.0
41632,24.0,0.97,12.0,104.0,0.0021,8.0,90.0
41633,27.0,0.97,50.0,133.0,0.0006,8.0,265.0
41634,8.0,2.2,196.0,63.0,0.0013,8.0,269.0
41635,30.0,0.97,117.0,83.0,0.0005,8.0,250.0
41636,30.0,2.2,124.0,141.0,0.0009,11.7,641.0
41637,20.0,0.97,71.0,87.0,0.0005,11.7,152.0
41638,30.0,0.97,141.0,146.0,0.0008,11.7,579.0
41639,29.0,2.2,135.0,146.0,0.0017,11.7,864.0
41640,24.0,0.97,77.0,73.0,0.002,8.0,203.0
41641,18.0,0.97,223.0,112.0,0.002,11.7,694.0
41642,7.0,2.2,163.0,73.0,0.0005,8.0,163.0
41643,20.0,0.97,135.0,66.0,0.0022,11.7,250.0
